reconstruction_error,is_anomaly
0.10890893445947931,False
0.31190640662724783,False
0.08567113437976993,False
0.21460817475713956,False
0.07902964269484443,False
0.33869340059048586,False
0.1350182557140334,False
0.14702261398154767,False
0.23640616157284972,False
0.35405989864966747,False
0.0796791513165495,False
1.7281116817857956,False
0.14908490771610788,False
0.17639583992844762,False
0.2027769850829308,False
0.08422868337674909,False
0.07916657531900109,False
0.2028032539848628,False
0.07889756493402773,False
0.17867846891098754,False
0.23294069569600698,False
0.08443420465802395,False
0.1542010896142644,False
0.11076416844736191,False
1.75058035285407,False
0.0814888558380755,False
0.08301340399305678,False
0.09891704677353909,False
0.2887466685709233,False
0.2027327007132711,False
0.20277590574542123,False
0.08012523475861569,False
0.28101265385309404,False
0.07916249591884579,False
0.28604891269940513,False
0.08798451628824044,False
1.7741130502741622,False
0.07998366832250718,False
0.20270687863904088,False
0.11197468932010156,False
0.08426314136291402,False
0.08696213178958426,False
0.10974293658212331,False
0.15175290317312243,False
0.12675786201637057,False
0.07907194478012942,False
0.10941991198778626,False
0.33924460615699237,False
0.11025885161975499,False
0.15006620536766263,False
0.0989519185163125,False
0.07931373182059369,False
0.0790186013177745,False
0.14577716909720895,False
0.2858743351091512,False
0.101313228531267,False
0.11092335541655622,False
0.20281621828553287,False
0.1108793167468332,False
0.257113937064785,False
0.16493436084828605,False
0.07900762150148892,False
0.17255657873850447,False
0.202805721911152,False
0.2094575188515267,False
1.7283518104262188,False
0.07939071475591422,False
0.20277412537555164,False
0.1739152068950221,False
0.2028808064326487,False
0.15815736070012107,False
0.08071235927320743,False
0.2027697480739655,False
0.1313774076488166,False
0.17901963543701835,False
0.20943123580691334,False
1.7356690953380858,False
0.12811054577593664,False
0.07898749672243707,False
0.09598743328918073,False
0.12135992510957745,False
0.08244761900396998,False
0.28608939076150985,False
0.07895106342966118,False
0.11213071045372733,False
0.11050322370353818,False
0.3389351397270603,False
0.07982672515123365,False
0.210922935615719,False
0.09905572079670423,False
0.07916019193102442,False
0.09304414787031648,False
0.10364986224775534,False
0.07985799706512155,False
0.11377545336772243,False
0.07955480177443909,False
0.08959716449328814,False
0.2308039904203499,False
0.1098123168764623,False
0.19944536908141128,False
0.07894309415264124,False
0.11933500479136198,False
0.2026974973574809,False
0.285901696210373,False
0.42519619959364297,False
0.20941672618916987,False
0.08767049051723733,False
0.1453081804043082,False
0.28840360574243895,False
0.33898329219086715,False
0.10055179430282143,False
0.0793068227024978,False
1.744600993609598,False
0.08560597618831851,False
11.110812345382422,False
0.20707425529069837,False
0.11173361478759321,False
0.13641152816664248,False
0.07916862880622406,False
0.08064229275921621,False
0.2861046666873278,False
0.07914493789939035,False
0.2888575658168572,False
0.28971876773568267,False
0.11454536542314221,False
0.33185333509857484,False
0.2861957665318765,False
0.2859711176251537,False
0.17888369301078008,False
0.08227826460545364,False
0.08302458637329391,False
1.7462298941664913,False
0.11131932687613347,False
0.10166477015051543,False
0.13462709439812795,False
0.1276391668434648,False
17.208161408499155,False
0.28536092931736506,False
0.08598309292674029,False
0.3392019294867925,False
0.20286818564525816,False
0.21467527856015467,False
0.16201260991527255,False
1.7297714469905323,False
0.14364423553288688,False
0.19312946447930354,False
0.20283486777160745,False
6.811770866313516,False
0.1434740825030392,False
0.2094588394342709,False
0.28592021243011106,False
0.1531867982769535,False
0.20278098258757576,False
0.20265592268336588,False
0.11098951537263217,False
0.07963349968467869,False
0.28596196674661345,False
0.07955400204580253,False
0.07994353498372005,False
0.08201262470101052,False
0.15435221774257601,False
0.11774893359866222,False
0.08673144020998834,False
0.20279404219803238,False
0.11763492875931103,False
0.23002582853127682,False
0.1035411504522621,False
0.2311998214409726,False
0.08067461475894776,False
0.07898581200895906,False
0.08614526808139836,False
0.20121486641562664,False
0.13909665597419205,False
0.08613577318811251,False
0.1390470891735299,False
0.2854732348149981,False
0.12068936829278397,False
0.11143514423262678,False
0.1378817763880045,False
15.306489901318752,False
0.15451429016927803,False
0.20943223243928152,False
0.36186916245500866,False
11.005465756473376,False
0.10847298762396329,False
0.22321026126783297,False
0.08426688282076242,False
0.22724961147759495,False
0.07888924134919521,False
0.07922201840806929,False
0.11359759948635359,False
0.08662343710989873,False
0.10398135021324303,False
0.11505649649897018,False
0.08229330208734552,False
0.20274096453396168,False
0.11390181547771874,False
0.07954253193142462,False
0.174047212320541,False
0.3395989577603745,False
1.758359263120363,False
0.07915152953842587,False
0.12285911876891906,False
0.07904722716622622,False
0.09826291168496663,False
0.16068381256818062,False
0.2861419928089994,False
0.11831624770815143,False
0.15567536228751247,False
0.13508684171185065,False
0.28594241891063493,False
0.20283933443992394,False
0.14231419722275834,False
0.07892143574572237,False
0.0930345349811706,False
0.1330391472017892,False
0.08338708847194491,False
0.08308084975488464,False
0.07892373487389229,False
0.1823057258475888,False
0.15537295651925234,False
0.16499890080946691,False
0.08564585199531752,False
0.28580841062243195,False
0.0811435607114427,False
0.07893802028018782,False
0.09796619172528749,False
0.20278344049568517,False
0.20940053255346372,False
0.28616029473720583,False
0.1612074159178475,False
0.07955052081485643,False
0.20281043138335836,False
0.20283797395425615,False
0.08455378122769694,False
0.20274929853212262,False
0.32664797304167265,False
0.11532925078894984,False
0.31007982333333617,False
0.11084420516996876,False
0.079299539540749,False
0.07932336076722558,False
0.2027970690527585,False
0.1479241202610049,False
0.11071305342667988,False
0.08553038423115232,False
0.31080493479161203,False
0.09391578491122506,False
0.11597442732536435,False
0.09087992989215075,False
0.2848966998326867,False
0.11101147342344088,False
0.28858801917020244,False
0.20945890424327124,False
0.14436367092664998,False
0.2854875499232176,False
0.3389104422173503,False
0.18804742963452517,False
0.14077364195234518,False
0.11063084904936267,False
0.14354287221331652,False
8.493267637425896,False
0.1439883254823354,False
0.08105233979701143,False
0.08096884517719252,False
0.30354599167084917,False
0.08044127289256543,False
0.20280180939141476,False
0.10915771338375369,False
1.7279052468626162,False
0.0860698609541616,False
0.11349659777280754,False
0.20277801960872563,False
0.20289016920586025,False
2.024723344264487,False
0.08010132579757011,False
0.16599189531404912,False
0.0791728551444322,False
0.1431385547576834,False
0.07955117336943789,False
0.08265058378944563,False
0.12648361659967677,False
0.07976378237826613,False
0.3266956889000194,False
0.2028310527177066,False
0.3272924343681777,False
0.08190998202251751,False
0.143771848615754,False
0.20276347760466026,False
0.0908747633470348,False
17.21980676658152,False
0.10092267397755028,False
0.1149265888657417,False
0.28401601441515434,False
0.33961327683313086,False
0.1616374739361802,False
0.08916135889622083,False
0.28841007859317597,False
0.30974347742082087,False
0.11199610554192671,False
0.2028118021472503,False
0.14400095837178553,False
0.20995301819660758,False
0.22463363327123997,False
0.202781977138599,False
0.20277483136152522,False
0.1247770841010597,False
0.14366758689355566,False
0.2855216464168235,False
1.7355598836372987,False
0.2885418195687518,False
0.15942917983202295,False
0.11070667900121196,False
0.08607633876131093,False
0.11735066175696877,False
0.11170255140572123,False
0.08372662000127047,False
0.20946029109282188,False
0.18729129047598958,False
0.28860126339908554,False
0.0826403797141099,False
0.17965844111019794,False
0.09734946788327538,False
0.07898485374729905,False
0.09774676274817141,False
0.1505073652112336,False
0.16646760597893323,False
0.08346532930212514,False
0.08305174884813715,False
0.08269442620351386,False
0.08311049138478314,False
0.08067105313247248,False
0.1459597476681252,False
0.08557767386714278,False
0.23416701255047015,False
0.10717034623693047,False
0.11365880028333741,False
0.34669997653449897,False
0.09615488473526572,False
0.20280783647921857,False
11.000187083574703,False
0.07885747567780375,False
0.08447975027188571,False
0.16178110097888124,False
0.12661758063203685,False
0.20125704017704102,False
0.1379302589105696,False
0.28973894337260075,False
0.07931046827136186,False
0.13422558264639217,False
0.12257163546061804,False
0.20279669628050004,False
0.10865591319512714,False
0.08018854736873272,False
0.15295672311102937,False
0.20276814752622932,False
0.078911168674252,False
0.12457275159854339,False
0.3723437615982585,False
0.2850461605267199,False
0.1152589165656497,False
0.20309850304042062,False
0.20280017483361856,False
0.081010806824674,False
0.14520401989992746,False
0.2857294786667456,False
0.2027097592830606,False
0.144790915339592,False
0.08073874435411463,False
1.811798136230265,False
0.11099120156752171,False
0.07912634804338503,False
0.17394728239043025,False
0.07890994420179286,False
0.2302204687526726,False
0.22970326541037364,False
1.7439071115963414,False
0.12057736094670048,False
0.11541273722989252,False
0.2094507923349134,False
0.08155182812411574,False
0.08398209286568444,False
0.08062318077518395,False
0.07965092627957171,False
0.0824916587757523,False
0.16585869479182472,False
0.07908028597459014,False
0.20275357886540085,False
0.2827020904393106,False
0.08553319951149317,False
0.24879298453965748,False
0.08121938883450316,False
0.0857788380734805,False
0.17655175336360932,False
0.08170089605222056,False
0.07891953918043525,False
0.11176292480617069,False
0.2028546609872472,False
0.08285922510458708,False
0.2052036777530132,False
0.09022175844235318,False
0.20282519389678147,False
0.08556480343691343,False
0.13081560161452382,False
0.20278031017133413,False
0.202791432954419,False
10.92364397502654,False
0.3391871659985485,False
0.08016670765686897,False
0.07926916278890925,False
0.07921684990948298,False
0.07907922725432258,False
0.11758319462900838,False
17.19895214501054,False
0.18237792219013932,False
0.10974609349722295,False
0.11186312035173737,False
0.20282046620792873,False
0.11468055441537452,False
0.21233315356894303,False
0.07921069152736368,False
0.3835011526137041,False
0.09076921592941786,False
0.11137747160557351,False
0.20942016514652123,False
0.07996305028365187,False
0.10955035637462017,False
0.08359500640154859,False
0.07913248532974307,False
0.22999862218332526,False
0.08313223805341301,False
0.09043660256665688,False
0.2028250700072864,False
0.07935111568517461,False
0.08914490562654528,False
0.15885800337460793,False
0.12478855521384973,False
0.16995270006182225,False
0.1854799673554172,False
0.1441682777468148,False
0.11064967789639706,False
0.12135111445503337,False
0.15207243115874922,False
0.0800143458625158,False
0.28843179830171317,False
0.11626067386150604,False
0.1364607451587991,False
0.28823198364396757,False
0.12084284562759119,False
0.0835517764297841,False
0.2198809235955824,False
0.11732700920454242,False
0.08274558812730327,False
0.07919720757824862,False
0.1479359972559056,False
0.07905142384885377,False
0.10895766208056337,False
0.21458323964287168,False
0.08153470288004783,False
0.10102745862647625,False
0.10861542982478735,False
0.1064408744468882,False
0.10670098422355381,False
0.08689631799698375,False
0.08346076668777488,False
0.28617776557534125,False
0.10009568116077938,False
0.15361939536280161,False
0.08010656532973515,False
0.12830921908306187,False
0.09775515709566669,False
0.23082641418707642,False
0.14374785833717071,False
0.17464487585877328,False
0.0946703729999454,False
0.12188450502565851,False
0.08646349627717417,False
0.16037964077716207,False
0.12108869255568099,False
0.08014734023966061,False
0.08141032745874052,False
0.08235187429693507,False
0.13446396443772995,False
0.28470607705809897,False
17.21963625356482,False
0.28557171662217234,False
0.2860048120292058,False
0.32696449580598375,False
0.08241961418477532,False
0.29781939351055453,False
0.07973909494435387,False
0.2027800946614924,False
0.1534221021213482,False
0.07920294431345283,False
0.09897348630017053,False
0.10883510371352866,False
0.12615950232636725,False
0.11207007932872445,False
0.086132366268593,False
0.12310403153021945,False
0.16250440346257286,False
0.20945789843174592,False
0.11017876407342735,False
0.07998905387398889,False
0.07904770058516172,False
0.10590504016073225,False
0.07912654613999805,False
0.20279486820529286,False
0.35433284965047196,False
0.13356355621082763,False
0.11147525038449226,False
0.10562147914826649,False
0.12948848949803785,False
0.14148846786189226,False
0.09505183688898673,False
1.7732744919582397,False
0.10894030760398973,False
0.12441547248734063,False
0.18344724903232673,False
0.24087068634787526,False
0.09125767856942506,False
0.07946593721545295,False
0.11569195610907447,False
0.08234407763455308,False
0.21686414550663266,False
0.29618046224248673,False
0.1396485068119661,False
0.07893814889032433,False
0.15701444465162026,False
0.1378984380940564,False
0.285586439455814,False
0.07908392711273995,False
0.11119291826856895,False
0.0808177769709308,False
0.14231626590055602,False
0.1034012598475482,False
17.199993633064313,False
0.07959294798078319,False
0.20285525794209638,False
0.07906944056373445,False
0.07915689534323038,False
0.08320853959732714,False
0.1119276150371338,False
0.10919219200217088,False
0.07928852539924744,False
0.08246970683624406,False
0.28574825150330874,False
0.20281722543311673,False
0.2855124409180827,False
0.23078002217830296,False
0.09606441025549825,False
0.10017780423848496,False
0.11362693054794315,False
0.10059867121129487,False
